delta_0;theta_0;alpha_0;beta_0;gamma_0;delta_1;theta_1;alpha_1;beta_1;gamma_1;delta_2;theta_2;alpha_2;beta_2;gamma_2;delta_3;theta_3;alpha_3;beta_3;gamma_3;delta_4;theta_4;alpha_4;beta_4;gamma_4;delta_5;theta_5;alpha_5;beta_5;gamma_5;delta_6;theta_6;alpha_6;beta_6;gamma_6;delta_7;theta_7;alpha_7;beta_7;gamma_7;delta_8;theta_8;alpha_8;beta_8;gamma_8;delta_9;theta_9;alpha_9;beta_9;gamma_9;delta_10;theta_10;alpha_10;beta_10;gamma_10;delta_11;theta_11;alpha_11;beta_11;gamma_11;delta_12;theta_12;alpha_12;beta_12;gamma_12;delta_13;theta_13;alpha_13;beta_13;gamma_13;delta_14;theta_14;alpha_14;beta_14;gamma_14;delta_15;theta_15;alpha_15;beta_15;gamma_15;ACTION
0.034148116;0.1231584;0.31513202;0.30856484;0.14956194;0.04411959;0.112652235;0.22647011;0.28066313;0.10005352;0.043837175;0.16925138;0.19995779;0.32320598;0.15860952;0.03885185;0.17811896;0.19219145;0.27728742;0.14776883;0.032568917;0.17394595;0.20871322;0.31244707;0.11972712;0.03160027;0.1490729;0.22352289;0.27602586;0.11195621;0.030463204;0.17099097;0.23814867;0.47189587;0.29459223;0.030189767;0.16882871;0.22143374;0.33156595;0.16100682;0.028120644;0.1302966;0.2856091;0.28964996;0.14393972;0.039810136;0.13964908;0.14609434;0.26257282;0.094414525;0.024664368;0.11137294;0.21968955;0.2791899;0.113083854;0.058354825;0.15007733;0.3471549;0.28615457;0.111994624;0.038701124;0.11593766;0.18566255;0.31365132;0.12882662;0.040436815;0.15158954;0.23969541;0.293536;0.10349769;0.031390224;0.21427363;0.3265285;1.08246;1.4038358;0.06525478;2.1311407;1.0311964;0.7222511;0.66032463;1000
0.032460637;0.1236733;0.30621263;0.30583572;0.1471686;0.041395642;0.11258095;0.21897611;0.27743754;0.096379496;0.041898385;0.16807248;0.19470741;0.31990665;0.15617779;0.036822468;0.17433427;0.18912299;0.2744016;0.14483285;0.03058426;0.17276531;0.2030577;0.31072623;0.11742752;0.029514246;0.14789827;0.21967128;0.27118623;0.107733995;0.029310195;0.16884556;0.2337441;0.47830737;0.29167622;0.027448816;0.16777205;0.21742502;0.32575697;0.155844;0.027709398;0.13027573;0.27613643;0.28717414;0.14166883;0.037095644;0.13886999;0.14440794;0.2615747;0.091833;0.023754671;0.11199677;0.21269092;0.27648687;0.11043912;0.058636155;0.14929368;0.3370199;0.2861539;0.10995396;0.036617205;0.11586444;0.1818093;0.3082891;0.12618472;0.038147546;0.15048401;0.23329525;0.29206145;0.10180663;0.029986275;0.21556379;0.32004377;1.0785202;1.4127674;0.06751707;2.218648;1.0261871;0.71292555;0.66281277;1000
0.03062799;0.12413052;0.2959201;0.30272672;0.14486055;0.038497478;0.112595975;0.21061455;0.2737822;0.0927187;0.03997464;0.16647515;0.18849058;0.316481;0.1538644;0.03487172;0.17037205;0.18547799;0.27133825;0.14190502;0.028473303;0.1716579;0.19691147;0.3084935;0.11519796;0.02728897;0.14687908;0.21508165;0.26608238;0.10357023;0.028151166;0.16687067;0.23002943;0.4844876;0.2888462;0.024743203;0.16675484;0.21283951;0.31934062;0.15077034;0.027106341;0.13011912;0.26565233;0.28427184;0.13942572;0.034332495;0.1380751;0.14228052;0.26020357;0.08943335;0.022689588;0.11248528;0.2049748;0.27329352;0.1078581;0.058681995;0.14836;0.32568267;0.2857575;0.10827785;0.034370817;0.11575851;0.17731063;0.30243346;0.123600565;0.03587023;0.14919618;0.22595443;0.2900905;0.10030784;0.028448408;0.21705528;0.3118103;1.0747746;1.4212692;0.06970191;2.3071363;1.0227156;0.70460576;0.6657976;1000
0.028725646;0.12505244;0.28427514;0.2996309;0.14271386;0.035592012;0.11296674;0.20134452;0.27001867;0.08915974;0.037992112;0.165187;0.18185337;0.31305707;0.15171164;0.032941572;0.16663489;0.18145709;0.26838252;0.1390518;0.026287973;0.17107773;0.19043237;0.30596232;0.11309141;0.02510407;0.14627278;0.20978254;0.26083896;0.099600315;0.027034486;0.16563663;0.22722119;0.49057183;0.28613952;0.022040274;0.16617262;0.20784292;0.31275675;0.14592314;0.026488025;0.1300572;0.25411034;0.28120306;0.13749394;0.03150542;0.13735119;0.13966894;0.25858736;0.08743705;0.021593904;0.11308646;0.19655329;0.26984262;0.10560269;0.058580965;0.14774904;0.31308457;0.28520852;0.1071066;0.031986;0.11585919;0.17213808;0.2965352;0.121342316;0.033543684;0.14828344;0.21772675;0.28771296;0.09916716;0.026684495;0.21885648;0.3018815;1.0721157;1.4297783;0.07158516;2.3953612;1.0200732;0.69772714;0.66930264;1000
0.026795426;0.12607095;0.27207804;0.29667348;0.1408598;0.032628864;0.113532245;0.19177017;0.26604724;0.08582621;0.035840407;0.16399494;0.17630517;0.30980888;0.14978758;0.030770833;0.16280654;0.1775195;0.2655294;0.13645697;0.024027478;0.17071533;0.18407086;0.30297244;0.11113856;0.022825163;0.14582716;0.20393296;0.25553906;0.095867485;0.025907543;0.16458823;0.2254352;0.4961951;0.28358594;0.019284798;0.16570273;0.2026331;0.3060864;0.1414658;0.025822386;0.12987441;0.24242562;0.27773738;0.13609225;0.028582238;0.13660334;0.13679807;0.25661653;0.08604567;0.020444065;0.11360647;0.18822572;0.26596478;0.10387184;0.05831647;0.14715144;0.3001548;0.28431576;0.10665604;0.029469278;0.11606635;0.16672157;0.2905152;0.1196322;0.031194743;0.14752063;0.20951395;0.28471878;0.09853832;0.024916895;0.22083218;0.29118732;1.0701185;1.438683;0.07299898;2.4819589;1.0172307;0.69218063;0.673406;1000
0.024979822;0.12723853;0.25926822;0.29419786;0.1392963;0.02982745;0.114135146;0.18186237;0.26222974;0.08276837;0.033812165;0.1633789;0.17125298;0.30698493;0.14810626;0.028702643;0.15928929;0.17358187;0.2631632;0.13411197;0.021938637;0.17085528;0.1777872;0.29983032;0.1093892;0.02072782;0.14576685;0.19751579;0.25071973;0.09243387;0.024892582;0.16383047;0.22442468;0.50156504;0.2811218;0.01687533;0.16552325;0.19723618;0.2996804;0.13749012;0.025225777;0.12951274;0.23052488;0.27402884;0.13538735;0.02587214;0.13575158;0.13359056;0.25450727;0.0853291;0.019418173;0.11402889;0.18009232;0.26184002;0.10292182;0.057991274;0.14656116;0.2873553;0.28323844;0.10684362;0.027100498;0.11623855;0.16103092;0.2844866;0.11868933;0.029064074;0.14715225;0.20127046;0.28135455;0.09843968;0.023414206;0.22278035;0.27932233;1.0689436;1.4481835;0.074412405;2.5659647;1.0132407;0.688238;0.6780311;1000
0.02329621;0.12889634;0.24621613;0.2920933;0.13809365;0.02715519;0.114842325;0.17169146;0.25859985;0.08008685;0.03186516;0.16363007;0.16637057;0.3045841;0.14667135;0.026728323;0.15624395;0.1697743;0.2614631;0.13212356;0.020047922;0.1714782;0.17169611;0.29656234;0.10783491;0.018721145;0.14615679;0.1905674;0.24650045;0.08933218;0.02388405;0.16340445;0.22393258;0.50664;0.27875122;0.01475972;0.16562064;0.19163352;0.29385248;0.13396294;0.02463676;0.12889495;0.21950357;0.27056712;0.13507749;0.023327082;0.13488422;0.13007142;0.25261626;0.08510668;0.0184643;0.11420098;0.17259361;0.25790137;0.1024403;0.057554945;0.14583272;0.27783984;0.28240052;0.10733732;0.024786178;0.11642326;0.15605345;0.27901745;0.11834062;0.027005183;0.14734204;0.19285427;0.27776834;0.09869434;0.022219896;0.2247451;0.26672032;1.0690217;1.4576159;0.07534656;2.6461122;1.0085174;0.6861469;0.6832654;1000
0.021466335;0.13150243;0.23427254;0.29099634;0.13718867;0.024394076;0.11622849;0.16249125;0.25554082;0.077798516;0.029857222;0.16489494;0.16182527;0.30277026;0.14546818;0.024670582;0.15378556;0.16622289;0.2603466;0.13045625;0.018279996;0.17240621;0.16584082;0.29336026;0.10652734;0.016845591;0.14687794;0.18350807;0.24302688;0.08661817;0.022895815;0.16302998;0.22368805;0.5115225;0.27650827;0.012746916;0.16593184;0.18610628;0.2886761;0.13086817;0.023976747;0.12835875;0.20873365;0.2675795;0.13518046;0.020975167;0.13414082;0.12638271;0.2508795;0.08535387;0.01749279;0.114436135;0.16561773;0.25429174;0.102409974;0.05692418;0.14521112;0.2699102;0.2817581;0.108156174;0.022519827;0.11787805;0.15127897;0.27416435;0.118654124;0.024956336;0.14831373;0.18459588;0.27429083;0.09943007;0.021157831;0.22709379;0.25318095;1.0705991;1.4665338;0.07575421;2.7212253;1.0041683;0.6859585;0.6886152;1000
0.019766483;0.13451076;0.22442138;0.29095733;0.13656615;0.021867316;0.11768371;0.15409598;0.25323895;0.07595856;0.027907152;0.16719176;0.15766543;0.3017932;0.14446697;0.022664536;0.1521448;0.16279417;0.2599741;0.12919062;0.01677601;0.17344916;0.16011979;0.29040432;0.10546195;0.015245818;0.14776318;0.1763159;0.24029908;0.084301196;0.021985065;0.16252819;0.22362028;0.51637435;0.2744671;0.011077061;0.16640343;0.18059868;0.28414056;0.12819189;0.023423959;0.12766221;0.19944681;0.26529413;0.1355856;0.018918283;0.13329643;0.122611105;0.24945882;0.086003274;0.016657092;0.11512489;0.15940252;0.251174;0.102711156;0.05622916;0.14516778;0.26298535;0.2813266;0.10917611;0.020406336;0.11977714;0.1464634;0.2703506;0.11940395;0.023086905;0.1498567;0.17781557;0.27107254;0.10045572;0.020477906;0.22954592;0.23945646;1.0747622;1.4746847;0.075508654;2.7902994;0.9980317;0.6881367;0.69392824;1000
0.018175907;0.1372839;0.2161492;0.29200068;0.13620389;0.019512212;0.1190226;0.14655033;0.25186858;0.0744974;0.025980866;0.17022398;0.15407604;0.30180383;0.14365613;0.020721631;0.15143631;0.1595222;0.26053336;0.12831742;0.015491338;0.17438616;0.15453823;0.2876504;0.10461596;0.01384546;0.14856203;0.16916277;0.23829904;0.08250566;0.021126987;0.1617782;0.22363973;0.5211703;0.2725568;0.00974864;0.16683744;0.1752324;0.28028172;0.12590191;0.02289411;0.1267384;0.19246468;0.26383305;0.13619246;0.017142992;0.13197207;0.11887697;0.24843103;0.086848594;0.015903013;0.116023794;0.1541166;0.24877271;0.10328313;0.05542452;0.14596295;0.25646412;0.28119197;0.1103274;0.018504404;0.121634685;0.14171484;0.26814115;0.12041377;0.021451348;0.15145253;0.17210025;0.2684152;0.10160038;0.020368727;0.23165613;0.2257406;1.0817671;1.4817675;0.074849755;2.8520267;0.988154;0.69295263;0.6993012;1000
0.016858434;0.13952062;0.20863071;0.29422393;0.13611811;0.017589075;0.12000187;0.13974427;0.25135744;0.073437504;0.02411621;0.17379126;0.1508451;0.30276495;0.14309968;0.018998118;0.15180671;0.15642412;0.26210272;0.12784722;0.014462339;0.17507935;0.14896482;0.2852169;0.10401024;0.012853131;0.14907858;0.16188252;0.2370569;0.08125565;0.020300772;0.16063933;0.22347172;0.5259472;0.27081954;0.008903028;0.16719875;0.16980746;0.2770898;0.123957746;0.02249552;0.1254555;0.1859946;0.26315868;0.13708442;0.015708582;0.13095486;0.1150518;0.24783528;0.08797576;0.015348377;0.11663969;0.14924717;0.2471169;0.10418743;0.05459774;0.14668706;0.2499169;0.2813654;0.11163055;0.01693218;0.12317677;0.13689333;0.26742604;0.1218331;0.020108826;0.15280916;0.16676088;0.2663351;0.102873;0.020694366;0.23343338;0.2115747;1.0919888;1.487886;0.07378779;2.9055266;1.0012578;0.7003409;0.70443124;1000
0.01555443;0.14109196;0.20154034;0.29769436;0.13624159;0.015645124;0.12060324;0.13378319;0.25169733;0.072744615;0.02230189;0.17765291;0.14761844;0.3052745;0.14275019;0.017250419;0.15297708;0.15327479;0.26470628;0.12767808;0.013549921;0.1755223;0.14322992;0.28325224;0.10370068;0.011829386;0.14927137;0.15465096;0.23685436;0.08050671;0.019548846;0.15913199;0.22297099;0.530987;0.26918814;0.008158362;0.1673938;0.16431972;0.27476263;0.12231361;0.021983385;0.12402644;0.17958958;0.26337624;0.13803652;0.014326366;0.13049902;0.11118084;0.24776931;0.0891532;0.014641149;0.11693323;0.14442255;0.2464686;0.1051673;0.05354378;0.14704798;0.24325377;0.2818579;0.11297185;0.015389472;0.12438559;0.13206778;0.26805204;0.123325236;0.018781321;0.15385503;0.16146892;0.2649856;0.10409821;0.021322174;0.23481934;0.1981913;1.1053858;1.4928993;0.07261191;2.9499714;1.0189303;0.7099168;0.70929176;1000
0.014454592;0.14187597;0.19481131;0.30250666;0.13647993;0.014164627;0.120743796;0.1284259;0.2530156;0.072307125;0.020696852;0.18161184;0.14459117;0.3093784;0.14256844;0.016045371;0.15463991;0.15017216;0.26852098;0.127683;0.012882209;0.17559326;0.13764201;0.28239143;0.10352646;0.011062071;0.14902477;0.1475377;0.23777649;0.08011217;0.018934052;0.15720455;0.22243807;0.5368359;0.26751372;0.007838062;0.1672962;0.15888396;0.27346745;0.120926715;0.021717418;0.12215089;0.17340253;0.26462755;0.13904174;0.013226647;0.129928;0.107268825;0.24844855;0.09036359;0.014424795;0.116797954;0.1397315;0.24696527;0.10622751;0.052438155;0.14691783;0.23653951;0.28261322;0.11428653;0.01412753;0.12513113;0.12748183;0.2701319;0.12485726;0.01766973;0.15443516;0.15641503;0.26431078;0.10526477;0.022143936;0.23582307;0.18721451;1.1227514;1.4966905;0.071351334;2.9854681;1.0368322;0.7222551;0.71377003;1000
0.013607461;0.14179876;0.1884588;0.3086229;0.13695188;0.013152486;0.12035804;0.12356809;0.25537392;0.072186045;0.019364275;0.18550257;0.14180951;0.3148799;0.14266838;0.015229125;0.15661225;0.14711201;0.2735653;0.12797551;0.012552826;0.17515051;0.13223918;0.28294483;0.10358814;0.010647568;0.14824721;0.14062852;0.2398825;0.080173716;0.018522931;0.15479723;0.22178423;0.5431855;0.26595265;0.007872809;0.16684695;0.1535447;0.27325982;0.11991402;0.021854011;0.1197384;0.16745159;0.26703715;0.14014383;0.012472165;0.13022599;0.10373997;0.24985248;0.09164414;0.014546642;0.11624973;0.13520135;0.24866489;0.10741316;0.051348306;0.14633313;0.22991261;0.28358638;0.11563095;0.013192874;0.12541932;0.12313491;0.2735989;0.12649836;0.016825913;0.15441352;0.15166616;0.26428676;0.106366105;0.023147795;0.23629194;0.17743047;1.1433563;1.4994655;0.07053495;3.0119128;1.0535377;0.738159;0.7179345;1000
0.012907181;0.14072005;0.18259194;0.31588846;0.13755167;0.012389807;0.119354196;0.11948479;0.25836495;0.072333515;0.01822233;0.18913706;0.13942136;0.32142758;0.14293127;0.01445257;0.1586063;0.14417735;0.27962074;0.12843227;0.0124736475;0.17422779;0.12709105;0.28403622;0.1038754;0.01034979;0.14704418;0.13382563;0.24278845;0.0806098;0.018355602;0.15174223;0.2211383;0.5492222;0.26451945;0.008192443;0.16598855;0.1483436;0.27385318;0.119077794;0.022302117;0.116475776;0.16200444;0.27025262;0.14122143;0.011779011;0.13093197;0.10071206;0.25144377;0.09294393;0.015024284;0.11534015;0.13108197;0.25112525;0.1086191;0.050173335;0.14516516;0.2237973;0.28445056;0.116946846;0.012462879;0.12525058;0.11901645;0.2780205;0.12813394;0.016007084;0.15369159;0.14743657;0.26436034;0.10735895;0.024326343;0.23602872;0.16889654;1.1665995;1.5009025;0.06968947;3.028584;1.0688542;0.75649303;0.7216002;1000
0.012414731;0.1386824;0.1775014;0.32428733;0.13818672;0.011892651;0.11790725;0.116845794;0.26226383;0.07265006;0.017387044;0.19237411;0.13764465;0.3291729;0.14325725;0.013798774;0.16048889;0.14145848;0.2866291;0.12893102;0.012704996;0.173096;0.12235392;0.28613696;0.10420843;0.010449425;0.14658298;0.12732539;0.24679846;0.081303164;0.01841238;0.14809807;0.22045943;0.5547615;0.26328662;0.008777045;0.16473904;0.14342642;0.27524686;0.11866419;0.022844872;0.11302695;0.15702382;0.2746767;0.14221069;0.011738748;0.13150048;0.0980464;0.25358495;0.09417593;0.015631624;0.11459377;0.12731592;0.2546837;0.10978518;0.049183164;0.14403628;0.21802704;0.28549263;0.11816729;0.012340811;0.12538244;0.11526565;0.28355616;0.12965418;0.015414607;0.15262286;0.14383674;0.26501936;0.108180754;0.025648754;0.23514576;0.16165407;1.1919745;1.5010976;0.0691982;3.0350442;1.0822638;0.77761596;0.7246682;1000
0.012296424;0.13603853;0.1729528;0.33376938;0.13886215;0.011839456;0.116387025;0.11515252;0.2669185;0.073094234;0.016948607;0.1955551;0.13626856;0.33790702;0.14362718;0.013762075;0.16254824;0.13888386;0.29458734;0.12951306;0.013184413;0.17187375;0.117851466;0.28908125;0.104655825;0.010910736;0.14617136;0.12104555;0.25196677;0.08222028;0.01868425;0.1443925;0.21954682;0.5596011;0.26216176;0.009538525;0.16319591;0.13866015;0.2777844;0.11855005;0.023516754;0.11020515;0.15240058;0.2800985;0.14309439;0.012198089;0.13186598;0.09555266;0.25610992;0.09529896;0.01640308;0.11393114;0.12396054;0.2591824;0.11087444;0.048461806;0.14302352;0.21244945;0.28663433;0.11925248;0.01280901;0.12561281;0.11184557;0.29001912;0.13105296;0.015126074;0.15129752;0.14087686;0.26602513;0.10883233;0.027183488;0.23354773;0.15586665;1.2191595;1.5002594;0.069411755;3.0326033;1.0935793;0.8018265;0.72717243;1000
0.01267767;0.13283063;0.16929631;0.34389928;0.13942842;0.012377446;0.11487195;0.11403579;0.27199546;0.07355615;0.01706333;0.19881;0.13550179;0.3472453;0.14388347;0.014551395;0.16487227;0.1362995;0.30314472;0.12997383;0.01393908;0.17040955;0.11312385;0.29276142;0.1050577;0.011772094;0.14536332;0.11488177;0.25783432;0.08326537;0.019049268;0.14068002;0.2182602;0.5635636;0.26103505;0.010469947;0.16118273;0.13397443;0.28137958;0.118497334;0.024226975;0.10848101;0.14892502;0.28608873;0.14385356;0.013016605;0.13189323;0.09324556;0.25891295;0.09629457;0.017256536;0.11321428;0.12147261;0.26428166;0.111844555;0.047861483;0.14166443;0.20656826;0.28777924;0.12021802;0.013645658;0.12571642;0.10868064;0.29710448;0.13229918;0.015382864;0.14971109;0.13905491;0.26733;0.10931164;0.028855473;0.23117247;0.15095985;1.2475593;1.4984412;0.07008283;3.020453;1.1028819;0.828712;0.7291386;1000
0.013524707;0.12907706;0.16762741;0.35483932;0.13994181;0.013303665;0.11372774;0.11381378;0.2775391;0.07401494;0.017588666;0.20204699;0.1356095;0.35730264;0.1441009;0.015790202;0.16737917;0.13393198;0.3124153;0.13040727;0.014874406;0.1686095;0.10918778;0.29703048;0.10545822;0.012870185;0.14409748;0.109114625;0.26468593;0.08445388;0.019616198;0.1369456;0.2169587;0.56661445;0.2599883;0.01156658;0.15876521;0.12971863;0.28600055;0.11870959;0.025014658;0.10723828;0.14722578;0.29279616;0.14449534;0.014056964;0.13159497;0.091544636;0.26198536;0.09712608;0.018257257;0.11229914;0.11976321;0.27010867;0.11269499;0.047667906;0.14003593;0.20415008;0.28875992;0.12103176;0.014711389;0.12554505;0.10604063;0.30493772;0.13338824;0.016249523;0.14790736;0.1384591;0.26903325;0.10962232;0.030738208;0.22793384;0.14714514;1.2771682;1.4958209;0.070906244;2.9983897;1.1120297;0.8582208;0.73050946;1000
0.014660157;0.12610832;0.16760641;0.36647618;0.14037529;0.014505122;0.11278713;0.11441826;0.2833334;0.07449814;0.018462295;0.20547529;0.136427;0.36811358;0.14425246;0.017370967;0.17013343;0.13179795;0.3223477;0.1307889;0.016000317;0.16662408;0.10593453;0.30177522;0.105885506;0.014180026;0.1423452;0.103836276;0.27239424;0.085774034;0.020391706;0.13337407;0.21555755;0.56868035;0.25913054;0.012836973;0.15592831;0.12595916;0.29183912;0.11918116;0.025887607;0.106103025;0.1466381;0.30012175;0.14497748;0.015305957;0.13105607;0.09047904;0.26540557;0.09780605;0.019432317;0.11120845;0.1186736;0.27659068;0.11339502;0.0477912;0.13851549;0.20411114;0.28969702;0.12169622;0.0159984;0.12506601;0.103955396;0.31349334;0.13431597;0.017460186;0.1459656;0.1388494;0.2715273;0.10978038;0.032842863;0.22372882;0.14396648;1.3081735;1.492374;0.072037995;2.9659374;1.122053;0.8902482;0.7313068;1000
0.016025318;0.12413156;0.16912438;0.3784201;0.14070421;0.015923394;0.1119327;0.1157782;0.2892773;0.07500169;0.019623963;0.20919672;0.1379176;0.37930977;0.14432119;0.019256303;0.17308328;0.12997751;0.33258832;0.13108897;0.017324232;0.16457544;0.103324406;0.30677348;0.10632512;0.015697615;0.14005691;0.09916414;0.28071344;0.08721503;0.02132749;0.12997249;0.21397448;0.5699612;0.2585502;0.014285001;0.15262471;0.12286318;0.29871497;0.11994976;0.026983943;0.1049326;0.14701153;0.3077899;0.145321;0.016758678;0.13019925;0.09009918;0.26882255;0.0983245;0.020875283;0.109887466;0.11823379;0.28344724;0.11395079;0.048518732;0.13690841;0.20538689;0.29035708;0.12220568;0.017509187;0.12429477;0.10245431;0.32245022;0.13506535;0.0189401;0.14412539;0.14017078;0.2745247;0.10978147;0.03519546;0.2185216;0.14145926;1.3397533;1.4882442;0.07299921;2.9253745;1.1321545;0.92396605;0.7315181;1000
0.017593123;0.122354135;0.17183195;0.39051422;0.14088276;0.017549783;0.1111172;0.117767185;0.29532456;0.07552319;0.021054562;0.21355294;0.1399121;0.3907897;0.14427723;0.021459213;0.17646542;0.12838925;0.34299102;0.13129604;0.01884608;0.16250077;0.1010908;0.3118351;0.10673563;0.01741452;0.13741736;0.09496676;0.2896742;0.08875183;0.022517666;0.12678896;0.21216209;0.5703085;0.25819254;0.015929567;0.14911202;0.12033457;0.3068379;0.12100986;0.028298562;0.10384281;0.14826797;0.31585404;0.14554979;0.018423427;0.1293514;0.090269886;0.27244946;0.098727375;0.022542903;0.10913057;0.118402496;0.29075792;0.1143834;0.049807906;0.1349037;0.20747697;0.29112607;0.12258979;0.019240359;0.1235109;0.10156279;0.3316891;0.13565966;0.020674158;0.14245287;0.14224729;0.27790892;0.10969014;0.037783436;0.21238783;0.14012977;1.3714796;1.4835563;0.07377365;2.8777132;1.1425638;0.95957345;0.7311593;1000
0.01936051;0.12064785;0.17536613;0.40237662;0.14108098;0.019373614;0.110311225;0.12032214;0.30136785;0.07611377;0.022753188;0.21856622;0.14228003;0.4021646;0.14426835;0.023997087;0.18025577;0.12766463;0.3536181;0.13151151;0.020571241;0.1603316;0.099303484;0.3169575;0.107216895;0.019326342;0.13449498;0.09126262;0.29928914;0.09041342;0.023920745;0.12364821;0.21032952;0.570332;0.25812754;0.017777922;0.14554505;0.11857241;0.3162466;0.12237251;0.029806837;0.102877155;0.15032198;0.32435077;0.14569089;0.02030128;0.12842858;0.090999685;0.27650863;0.099027894;0.024412394;0.10894315;0.11915581;0.29864258;0.11471172;0.051502623;0.13248129;0.21024038;0.2923613;0.122870974;0.02119645;0.1227616;0.10123205;0.34151942;0.13613254;0.022658158;0.14094296;0.14499313;0.28160807;0.10952988;0.040587768;0.20521541;0.13983433;1.4024839;1.4785855;0.07416054;2.8235564;1.1532463;0.99539924;0.730426;1000
0.021290395;0.11896816;0.17962362;0.41388363;0.14123856;0.021375062;0.10951325;0.12342884;0.30740288;0.07678786;0.024704594;0.22408064;0.14499895;0.41343963;0.1442508;0.026864117;0.18445165;0.12783836;0.36457118;0.13169032;0.02246342;0.15805444;0.098064676;0.3219604;0.10771385;0.021414218;0.13154052;0.08828882;0.309567;0.09222531;0.025483616;0.12041498;0.20896572;0.5700425;0.2582718;0.019805314;0.14243364;0.117704295;0.32670572;0.12402209;0.031533565;0.102083296;0.15315476;0.33318308;0.14567892;0.022386849;0.12751982;0.092344806;0.28116512;0.09922461;0.026479926;0.108971484;0.12052299;0.30711898;0.11488379;0.05351384;0.12968764;0.21345618;0.29402772;0.12305841;0.02336389;0.122230284;0.10156407;0.3520462;0.13643041;0.024855182;0.139615;0.14842223;0.2859308;0.10928297;0.04360962;0.19741453;0.14019933;1.4327309;1.4730791;0.07437661;2.765729;1.1633568;1.0325193;0.72909206;1000
