delta_0;theta_0;alpha_0;beta_0;gamma_0;delta_1;theta_1;alpha_1;beta_1;gamma_1;delta_2;theta_2;alpha_2;beta_2;gamma_2;delta_3;theta_3;alpha_3;beta_3;gamma_3;delta_4;theta_4;alpha_4;beta_4;gamma_4;delta_5;theta_5;alpha_5;beta_5;gamma_5;delta_6;theta_6;alpha_6;beta_6;gamma_6;delta_7;theta_7;alpha_7;beta_7;gamma_7;delta_8;theta_8;alpha_8;beta_8;gamma_8;delta_9;theta_9;alpha_9;beta_9;gamma_9;delta_10;theta_10;alpha_10;beta_10;gamma_10;delta_11;theta_11;alpha_11;beta_11;gamma_11;delta_12;theta_12;alpha_12;beta_12;gamma_12;delta_13;theta_13;alpha_13;beta_13;gamma_13;delta_14;theta_14;alpha_14;beta_14;gamma_14;delta_15;theta_15;alpha_15;beta_15;gamma_15;ACTION
177.48938;3.5320265;1.3590156;0.38183418;0.16953059;2.8776736;0.38667455;0.24059956;0.36368608;0.14882284;476.33023;5.5834746;1.5428026;0.51191;0.5556268;53629.0;3572.6863;501.06155;77.91849;557.25305;115.18979;2.3207643;0.53543323;0.34122145;0.31058463;153.85588;1.5526994;0.53476167;0.79440725;1.5432552;437.9348;12.891272;3.6597767;0.7794249;1.2804335;159.85204;2.849233;0.98094046;0.7645351;1.317889;299.1561;3.8601708;1.891155;0.585829;0.45249596;273.41043;9.695;2.6091297;0.8349262;1.2334079;40.22187;0.45376667;0.18580762;0.30762884;0.15268487;1.8455958;0.26517615;0.0990082;0.2767318;0.10669997;4.975111;0.27574816;0.09266763;0.2830916;0.2027854;160.37799;2.5187063;0.5885408;0.36987096;0.16941236;6563.837;83.07596;22.967552;3.7244966;5.7023215;2584.0366;37.231228;11.387219;2.9717448;5.9581842;1
190.16519;3.8403673;1.47163;0.39318508;0.17217033;3.0548563;0.3940069;0.24158113;0.35691372;0.14828332;513.37494;6.539983;1.8295108;0.56336826;0.59387636;65786.08;4766.318;655.7948;97.677666;804.1908;122.126564;2.6722164;0.63244927;0.34752595;0.3106637;164.06056;1.8136537;0.61824185;0.79834014;1.6143316;457.4237;15.039682;4.375299;0.8202266;1.3395144;170.15715;3.2933195;1.1449821;0.77571565;1.3814343;323.6491;4.481521;2.0540783;0.6180438;0.4854342;294.22165;10.796325;2.9958756;0.8842624;1.3185754;43.49239;0.53194386;0.21215653;0.3052795;0.15705802;1.9386665;0.26293236;0.09882306;0.2707833;0.10443262;5.4239793;0.28781396;0.09861557;0.27929026;0.20444402;172.00258;2.8015685;0.6328154;0.3750822;0.17030747;7088.5425;95.8726;26.74243;4.3243985;6.265799;2803.3442;42.47044;13.292064;3.245919;6.442824;1
205.97983;4.1195602;1.6497829;0.39080846;0.18016693;3.2852128;0.4090472;0.24158828;0.35243696;0.14860167;557.96515;7.65122;2.2189746;0.6221839;0.65005684;80825.23;6293.4873;862.26733;120.253105;1145.7561;130.8105;3.0964794;0.74588597;0.35119632;0.31501234;176.66405;2.1176794;0.7089102;0.8085851;1.7240672;483.09668;17.6171;5.231303;0.868238;1.4208102;183.11887;3.796298;1.3388649;0.7943545;1.4804541;352.93256;5.239128;2.2688353;0.6501702;0.51941216;319.60135;12.097706;3.5034842;0.92072093;1.4362946;47.36021;0.63133645;0.24394159;0.30782205;0.16100976;2.0710285;0.257049;0.10037566;0.2654108;0.10229677;5.9589148;0.30926684;0.105497025;0.27681643;0.20645566;186.1101;3.0423222;0.7184184;0.37858337;0.17752106;7718.2246;110.65694;31.958214;5.0325685;6.9765263;3066.9836;48.300755;15.968903;3.5670311;7.05565;1
225.00716;4.5315676;1.8078682;0.4140922;0.19192591;3.5738833;0.4254836;0.2437442;0.34764996;0.1511269;610.1057;9.083611;2.614781;0.67261183;0.71457183;99269.52;8245.314;1120.888;148.55356;1611.5691;141.37363;3.5826814;0.88704383;0.36140108;0.3236296;191.88861;2.4605954;0.8271448;0.81924355;1.8727976;515.312;20.654734;6.239036;0.9188445;1.5266012;198.97942;4.3662558;1.5780663;0.8115916;1.6126622;387.06213;6.183221;2.4145615;0.6856282;0.5656207;349.43024;13.760636;4.041062;0.9636597;1.5801775;51.841904;0.7581035;0.28215066;0.3107282;0.16795103;2.242683;0.25368932;0.10159165;0.26127574;0.0995438;6.5906124;0.3379811;0.11342658;0.2738792;0.21227694;202.8174;3.334891;0.8154084;0.39102083;0.18516622;8453.424;130.12839;37.47323;5.7523794;7.8185167;3374.8157;56.356483;18.696606;3.9393458;7.785221;1
247.14561;5.0979033;1.9932411;0.41828424;0.19996457;3.923395;0.44313818;0.24728012;0.34461924;0.15442574;670.0597;10.812966;3.0682807;0.68746763;0.77751726;121717.016;10694.817;1439.0968;182.28923;2233.1382;154.00633;4.154331;1.0379015;0.38139236;0.33787236;209.74635;2.8983734;0.95867467;0.8338646;2.072192;554.7016;24.231102;7.3823752;0.9932537;1.661103;217.76637;5.1039686;1.8487474;0.83171767;1.7879473;426.2296;7.3154902;2.6489666;0.7111958;0.6186105;383.90872;15.717468;4.650164;0.998781;1.7652551;56.98739;0.9070375;0.32108408;0.31071106;0.17713627;2.4447012;0.26156962;0.10352942;0.25735483;0.096968114;7.33334;0.3727722;0.12254832;0.2721539;0.2212308;222.13513;3.7596781;0.90317714;0.4000357;0.18646592;9297.344;153.6396;43.48603;6.087187;8.747961;3727.921;65.951866;21.708895;4.116552;8.686413;1
272.53848;5.731548;2.2055302;0.40575948;0.20755677;4.342669;0.46239462;0.2520816;0.34116;0.16013876;738.5463;12.786363;3.6031594;0.6873153;0.8503744;148823.78;13702.703;1827.8771;223.1948;3047.2927;168.83015;4.850215;1.2039002;0.39442047;0.3582613;230.23592;3.419339;1.1022462;0.86196667;2.3468616;601.86926;28.542915;8.626414;1.0661091;1.8516917;239.53589;5.9821978;2.1431475;0.8641798;2.0298288;470.8675;8.593793;2.9005258;0.7345081;0.68522716;423.4826;17.924755;5.3407245;1.0485784;2.0073206;62.888107;1.0792174;0.36752138;0.31112006;0.18960974;2.6700623;0.2730844;0.10664368;0.2521662;0.094312064;8.203822;0.41812128;0.13194825;0.27029073;0.2354411;244.21068;4.2337384;1.0084971;0.387319;0.18137732;10258.074;180.22455;50.52316;6.3638535;9.905386;4128.4443;76.60506;25.289425;4.2366505;9.839898;1
301.48627;6.42684;2.4388285;0.3980555;0.21968657;4.8488603;0.48875716;0.25795406;0.34000328;0.16951635;816.6594;15.056525;4.2000813;0.7065891;0.9604242;181258.47;17339.2;2295.5378;273.0005;4094.8738;185.92073;5.630825;1.409895;0.41752777;0.38274902;253.45857;3.9965925;1.2763604;0.9072329;2.7192934;657.0487;33.45845;10.094819;1.1857332;2.1229591;264.43185;6.95837;2.4943311;0.9083798;2.3559515;521.5747;10.066419;3.162554;0.7687671;0.7735862;468.7154;20.422047;6.1160645;1.112332;2.3239574;69.65936;1.2781637;0.42164055;0.31766123;0.2078654;2.9168773;0.2820818;0.110490024;0.2502116;0.091275394;9.22327;0.46692142;0.1450715;0.27195692;0.255362;269.29144;4.7470474;1.1295906;0.37978235;0.17339559;11347.909;210.58131;58.45592;6.7930536;11.414701;4581.342;88.768295;29.26878;4.400513;11.332182;1
334.50745;7.2049327;2.695464;0.40528125;0.23990645;5.4636354;0.5228964;0.26624906;0.34002176;0.1828338;906.03937;17.623722;4.870013;0.7450033;1.113488;219688.05;21657.627;2856.678;332.14706;5418.8926;205.3396;6.5060835;1.621903;0.4260069;0.40910837;279.6665;4.6543965;1.471202;0.9728914;3.2181675;720.0991;38.951027;11.713304;1.2800734;2.4886754;292.7341;8.062786;2.8864694;0.9697857;2.7914364;579.23456;11.722451;3.431458;0.80564326;0.8930845;520.37006;23.184982;6.9847302;1.1941514;2.7357385;77.45038;1.503067;0.48070207;0.32054043;0.23473287;3.1848452;0.29016024;0.115302026;0.24546482;0.08899762;10.409629;0.52189755;0.15779424;0.26990417;0.2825535;297.82837;5.315807;1.2680035;0.3777191;0.16815512;12586.061;244.90924;67.47148;7.3045163;13.39963;5095.171;102.46212;33.729877;4.6024;13.271524;1
372.2457;8.065155;2.9483194;0.44259027;0.26834384;6.211334;0.5635847;0.27776906;0.34437242;0.20127447;1008.75195;20.513054;5.5707283;0.851255;1.3066379;264767.7;26689.9;3502.5828;405.71768;7063.6177;227.21626;7.5030556;1.852383;0.44418082;0.44347352;309.29117;5.3935437;1.6922104;1.0683457;3.8813717;790.531;45.206734;13.401339;1.4418658;2.9519467;324.90552;9.298172;3.3262656;1.058373;3.3693328;644.9037;13.569437;3.698633;0.892846;1.0483952;578.98145;26.24292;7.843214;1.3074363;3.2762706;86.418205;1.7582519;0.5423428;0.3386704;0.26713604;3.4780202;0.29797083;0.11978599;0.24282143;0.08605182;11.765852;0.58217925;0.17323902;0.2747267;0.31929782;330.52124;5.947538;1.4083701;0.39170602;0.17177902;13996.026;283.54883;76.43752;8.402956;15.995581;5680.4946;117.862045;38.317574;5.0922165;15.797525;1
415.04654;9.04043;3.2318528;0.4939346;0.31030887;7.1139827;0.6094788;0.29058558;0.34730324;0.22533946;1126.1975;23.902988;6.327252;0.97008675;1.5677953;317085.8;32428.451;4238.298;490.47513;9073.988;251.85056;8.620897;2.1005955;0.4578742;0.48974591;342.86966;6.238868;1.9112651;1.1957089;4.7494793;867.91705;52.224182;15.26921;1.5508133;3.557071;361.5376;10.692061;3.7795866;1.178637;4.1234994;719.20996;15.828647;4.009256;0.95727104;1.2518176;644.4381;29.588034;8.832539;1.4550738;3.9827397;96.65433;2.0616255;0.6148532;0.35343394;0.3114238;3.803188;0.30755824;0.12611145;0.23871756;0.083378956;13.287186;0.6428912;0.1882352;0.27083182;0.36730257;368.0073;6.7243476;1.5513403;0.43062276;0.18569116;15591.1045;327.84805;85.7523;9.824176;19.391232;6342.3;135.56487;43.038754;5.7290945;19.101715;1
462.87302;9.950644;3.5926356;0.56797284;0.36865833;8.185971;0.6718985;0.30892706;0.3600402;0.25603166;1258.7814;27.423346;7.2336607;1.1418738;1.8978399;377057.06;38790.688;5093.1836;593.1071;11489.179;279.79178;9.879446;2.3652153;0.48235437;0.5518782;380.6706;7.186872;2.1950262;1.3679074;5.8795695;952.2321;59.865643;17.274849;1.7005965;4.32488;402.9055;12.240201;4.2844415;1.3439325;5.1031537;802.20935;18.338737;4.343601;1.0823786;1.5064467;716.2761;32.994335;9.934022;1.6480532;4.8944616;108.16818;2.371512;0.68883324;0.37700102;0.36687863;4.1689153;0.3185714;0.13363852;0.23549666;0.08095218;14.967711;0.7118758;0.20489696;0.27412644;0.42821184;410.4755;7.4983234;1.7773359;0.48236793;0.20836785;17370.318;372.27603;97.98204;11.779765;23.725428;7079.5254;154.07817;49.01479;6.593185;23.378778;1
515.367;10.9207945;3.889387;0.61814153;0.43050063;9.441574;0.7462541;0.3307613;0.37557715;0.29503056;1405.9148;31.194939;8.169417;1.2763201;2.3068473;444858.6;45770.336;6034.488;709.368;14345.685;311.67453;11.2333355;2.6441743;0.51423323;0.6323558;422.5092;8.108849;2.5099926;1.565228;7.3320966;1044.6206;68.20028;19.37822;1.8800374;5.291743;448.83246;13.769355;4.8805346;1.532244;6.3610616;893.24207;20.941685;4.7196665;1.1921855;1.8253864;794.00745;36.59897;11.00233;1.8458879;6.0538898;120.87774;2.7186785;0.7695803;0.4011014;0.43625295;4.5827513;0.32800275;0.142155;0.23314655;0.078895085;16.805138;0.7973774;0.22360016;0.2754872;0.5056438;457.7308;8.216244;1.9502476;0.5248515;0.22867082;19319.314;420.69653;109.9351;13.321092;29.221159;7886.366;174.29343;54.93851;7.3449035;28.868105;1
572.24365;11.927221;4.179856;0.6592828;0.498191;10.898985;0.8331919;0.35772997;0.39722997;0.3434304;1567.7086;35.36259;9.079498;1.4028461;2.8011184;520491.62;53346.883;7052.749;849.2616;17673.912;347.7331;12.674014;2.9465368;0.56755954;0.7385882;467.91635;9.063222;2.781286;1.7878207;9.184245;1145.9669;77.12578;21.54741;2.0984883;6.510191;498.87744;15.406388;5.441153;1.7312374;7.9631066;991.95483;23.806463;5.040091;1.316614;2.2233346;877.7187;40.60937;12.176983;2.0877082;7.516148;134.79486;3.113091;0.8535743;0.42724892;0.52196807;5.056304;0.34234396;0.14906125;0.23206735;0.07723359;18.81892;0.89059854;0.24327564;0.27843985;0.60311687;509.49622;8.896528;2.0719132;0.5579193;0.23853613;21429.41;475.13086;121.88694;15.392881;36.091125;8759.375;196.51212;60.880188;8.384985;35.813175;1
633.7263;13.179437;4.5205407;0.6764706;0.58433676;12.578716;0.9333084;0.3894706;0.4238355;0.40267402;1746.292;40.012142;10.021612;1.4790982;3.414619;603832.7;61369.98;8170.5938;1009.71466;21494.152;387.86298;14.092778;3.2295241;0.6190749;0.8681611;516.5453;10.208399;3.1535869;2.0614727;11.51685;1256.271;86.443886;23.67169;2.3713634;8.025235;552.7765;17.236359;6.071265;1.9742113;9.977918;1098.9203;27.068687;5.330732;1.4251945;2.7150645;968.06647;44.922718;13.393956;2.3635297;9.345321;150.10371;3.5385897;0.9350522;0.45053396;0.62736744;5.62288;0.36067626;0.15969451;0.23077182;0.07605797;21.03507;0.98999906;0.26359907;0.2814417;0.7242048;565.84735;9.797725;2.2872324;0.5545335;0.24058573;23711.47;535.4786;134.6754;17.08037;44.636677;9704.681;220.77621;67.17606;9.381011;44.545055;1
700.4862;14.490671;4.8354154;0.6989819;0.6895877;14.504366;1.047776;0.4263769;0.45626894;0.4744009;1945.6478;44.93039;10.978665;1.6101325;4.16613;694660.7;69657.84;9353.857;1194.9222;25816.533;431.79858;15.761351;3.483116;0.6632072;1.022288;568.40924;11.43451;3.530811;2.3914719;14.430679;1374.7615;96.67289;25.826324;2.6511102;9.889681;610.7248;19.216345;6.738206;2.2615466;12.491345;1215.387;30.636333;5.6090164;1.5447692;3.3154392;1065.9708;49.38912;14.627661;2.6859784;11.610135;167.13892;3.9936342;1.0233111;0.47964603;0.7552603;6.293918;0.382416;0.17001009;0.23114282;0.07572578;23.487907;1.0962332;0.28362757;0.2871576;0.8732041;627.3969;10.789974;2.4821742;0.5580116;0.2377953;26191.744;598.81116;147.42601;19.17435;55.158894;10732.245;246.92491;73.41082;10.338548;55.388317;1
773.70746;15.828704;5.154207;0.7173523;0.8158048;16.716562;1.1767976;0.46867293;0.49385643;0.5602769;2171.8726;50.08464;11.943167;1.7490814;5.0754743;792629.25;78007.82;10578.52;1402.9373;30636.95;479.56024;17.535933;3.7602775;0.71154934;1.2050142;623.7831;12.698385;3.9240716;2.7794788;18.02871;1500.5837;107.74857;28.016403;2.9764094;12.162281;673.2409;21.271439;7.4017825;2.5981762;15.591135;1343.9374;34.45817;5.8774805;1.6837369;4.0411925;1173.4574;54.06426;15.874755;3.054561;14.3804245;186.4755;4.478735;1.1134667;0.5148935;0.9092624;7.073978;0.4039728;0.17993607;0.2296646;0.07552253;26.222397;1.2116957;0.30633157;0.29188463;1.0539852;695.3189;11.80605;2.6787915;0.55313236;0.235045;28920.164;664.4665;160.32042;21.568274;67.954254;11866.143;274.50644;79.63196;11.666819;68.6926;1
856.9908;17.237272;5.4669147;0.7489097;0.9651929;19.274158;1.3196678;0.517131;0.53714377;0.6617832;2432.669;55.525658;12.894051;1.9247379;6.163498;897169.2;86208.664;11835.007;1637.7982;35931.66;531.57074;19.398054;3.988329;0.75846875;1.4221532;682.8914;13.972392;4.354211;3.2298446;22.418385;1633.5902;119.473434;30.006195;3.3594573;14.901464;741.0413;23.367493;8.084436;2.9881535;19.369852;1491.8834;38.580074;6.139721;1.8419081;4.90869;1297.7936;58.89321;17.13379;3.4868379;17.728163;208.94052;4.996907;1.2019267;0.55567116;1.0922762;7.974598;0.42045203;0.1909081;0.23032208;0.07575241;29.378239;1.3330574;0.3267831;0.30042857;1.2709701;771.6894;12.846488;2.8765874;0.5569248;0.2355784;32016.998;733.4099;173.12396;24.415089;83.339516;13209.129;303.9029;85.72361;13.223538;84.814926;1
956.9336;18.659906;5.7635074;0.7847946;1.1397281;22.201797;1.4791833;0.57039523;0.5845938;0.78100735;2734.5498;61.185127;13.806232;2.1241477;7.454912;1007443.06;94051.63;13101.879;1898.433;41656.414;588.6614;21.254833;4.187164;0.8030111;1.6780647;746.0363;15.283861;4.8086047;3.749383;27.705181;1773.0599;131.25027;31.876749;3.790693;18.178724;816.32263;25.533415;8.772693;3.4438367;23.916912;1668.0199;42.928665;6.3250732;2.0373678;5.9373903;1447.1046;63.65428;18.428911;3.9729154;21.72487;235.18631;5.5452733;1.2936065;0.60109234;1.308781;9.00607;0.43126133;0.20233817;0.2298885;0.076678045;33.231613;1.4466951;0.34592086;0.30893224;1.5295025;859.719;13.9117985;3.0704691;0.5738645;0.23883167;35646.973;804.7063;186.12918;27.666258;101.639915;14818.75;334.78156;91.819466;15.014597;104.10997;1
1074.9022;20.072418;6.0382485;0.8219117;1.3430394;25.511902;1.6568891;0.62841266;0.6377476;0.9186243;3081.8574;66.99065;14.69554;2.3537385;8.964521;1122374.2;101289.46;14351.981;2184.286;47746.195;652.4986;23.15989;4.3697934;0.8595861;1.9739517;821.6914;16.608181;5.2929044;4.336049;33.987823;1909.1869;143.47813;33.66763;4.2504015;22.02926;906.03613;27.731058;9.489848;3.9545975;29.318523;1873.7203;47.559982;6.524187;2.239523;7.133648;1621.059;68.57129;19.662777;4.5172253;26.434973;265.56427;6.101896;1.3851473;0.6538025;1.5584749;10.183296;0.4445093;0.21215887;0.23070627;0.077738754;37.808735;1.5582865;0.3683272;0.31826225;1.8315432;961.9406;14.954699;3.2830763;0.59144664;0.24806175;39863.953;878.0553;198.75859;31.313341;123.09033;16689.963;367.40265;97.62151;17.045393;126.867294;1
1210.8618;21.585487;6.3121786;0.8813814;1.5749751;29.21818;1.8493441;0.69230336;0.6947558;1.0758742;3477.8635;73.05249;15.513448;2.6028125;10.705543;1240676.8;107669.49;15548.286;2492.6812;54117.207;725.5499;25.109177;4.522217;0.921691;2.3119256;912.6613;17.915348;5.795116;4.9972754;41.34823;2107.7395;156.31543;35.19568;4.782722;26.498941;1012.64734;29.953808;10.169497;4.5365686;35.643986;2109.506;52.50608;6.6636896;2.482886;8.51404;1819.2476;73.78566;20.877005;5.1150894;31.897621;300.34503;6.6910405;1.4677516;0.71155596;1.846394;11.524608;0.4590042;0.22184315;0.23075396;0.079385616;43.102737;1.6898947;0.3850855;0.33111873;2.1821916;1079.4397;16.034555;3.4584856;0.6241113;0.25736114;44675.918;954.6864;210.30876;35.393986;147.86665;18831.488;402.4927;102.81212;19.285902;153.33704;1
1365.4554;23.231386;6.563441;0.9242976;1.8350692;33.32734;2.0555265;0.75913376;0.75581586;1.2532305;3925.6091;79.513954;16.289911;2.8938468;12.682473;1360911.8;113007.96;16676.768;2819.638;60653.89;809.7726;27.066538;4.6182256;0.9977482;2.694389;1016.7431;19.251177;6.2941923;5.720067;49.84541;2342.014;169.676;36.501755;5.37567;31.619898;1135.3354;32.239822;10.8261175;5.1715136;42.94504;2376.9062;57.701443;6.774809;2.7307682;10.076083;2042.435;79.17793;22.045742;5.7565975;38.15074;339.83057;7.336542;1.5551301;0.7756321;2.169706;13.051428;0.47236735;0.2307294;0.23193996;0.081519365;49.236217;1.832184;0.39956003;0.3443838;2.5825703;1212.9302;17.205755;3.641607;0.64286864;0.26699942;50099.918;1035.9855;221.81253;39.88467;176.05234;21259.512;439.69345;107.82662;21.792416;183.66736;1
1539.7875;25.017845;6.7675056;0.98598284;2.1254327;37.837845;2.2741284;0.8290886;0.8190691;1.4504781;4428.401;86.48169;16.99501;3.2057881;14.904699;1481560.5;117212.51;17705.947;3161.597;67233.17;906.07117;29.011055;4.677738;1.0793195;3.120139;1133.8348;20.730902;6.7981315;6.5037146;59.49862;2609.6873;183.42354;37.582577;6.029891;37.40221;1274.1619;34.658928;11.47067;5.8566566;51.23603;2678.046;63.258945;6.8673697;3.0076542;11.8251295;2292.074;84.86748;23.173992;6.4525967;45.20095;384.51883;8.022146;1.6412463;0.84038997;2.5310454;14.784496;0.48325393;0.23809156;0.2327161;0.084025644;56.30259;1.9798284;0.4164971;0.35813677;3.033918;1363.2134;18.438997;3.8188517;0.67652595;0.27711248;56166.055;1123.9486;232.78827;44.686024;207.67818;23994.594;480.22174;112.459145;24.468142;217.93036;1
1735.2579;26.933659;6.966471;1.0438763;2.4430456;42.737404;2.502777;0.9011704;0.8841516;1.6669145;4989.7656;93.72887;17.625942;3.5331955;17.36221;1601042.2;120197.72;18613.46;3512.0671;73701.38;1014.9919;31.046202;4.712984;1.1721016;3.5877783;1264.545;22.306425;7.3235335;7.336602;70.28781;2912.273;197.7807;38.448414;6.7425957;43.835743;1429.853;37.280163;12.089764;6.5936775;60.50143;3014.9414;69.092834;6.923868;3.2894044;13.751932;2569.7385;90.75449;24.214931;7.190388;53.024334;434.9746;8.739716;1.7164973;0.90884674;2.9275758;16.744043;0.4905622;0.24424718;0.2338867;0.08696475;64.38612;2.1331882;0.42896312;0.37230682;3.5356627;1531.2728;19.80982;3.9656255;0.7057249;0.28711262;62911.445;1215.06;242.47708;49.819813;242.5994;27058.357;523.1885;116.444016;27.315678;256.02112;1
1953.3342;28.89642;7.1223445;1.1080272;2.7857969;48.0031;2.738086;0.9734748;0.9498577;1.9006274;5612.764;101.115746;18.180975;3.8797436;20.038294;1717718.2;121863.805;19375.297;3864.1414;79959.875;1137.1301;33.16427;4.701375;1.266917;4.0934796;1409.71;23.91662;7.814706;8.208484;82.14512;3252.058;212.94667;39.0755;7.50263;50.877853;1603.4387;39.98261;12.648738;7.3623905;70.68397;3389.2983;75.01838;6.9593225;3.5908976;15.840106;2876.868;96.70657;25.166033;7.9570417;61.56157;491.4152;9.478416;1.7905531;0.97861665;3.3559637;18.945126;0.49449688;0.24902421;0.23510581;0.090235166;73.584465;2.291405;0.43878826;0.3870413;4.0845113;1718.1615;21.200802;4.096319;0.73915255;0.2981191;70374.48;1308.2325;251.25835;55.157665;280.52292;30469.508;568.2002;119.88673;30.297949;297.66837;1
2195.3435;30.979595;7.248556;1.1716857;3.1485178;53.59926;2.9759104;1.0451933;1.0146475;2.1489315;6299.056;108.83057;18.663622;4.2486935;22.90162;1829903.0;122162.38;19980.783;4210.6733;85813.234;1273.1373;35.207115;4.6552773;1.3670807;4.632035;1570.0525;25.537226;8.291001;9.096128;94.94885;3631.139;228.36813;39.46453;8.304674;58.463253;1795.8881;42.730114;13.150863;8.152527;81.680466;3802.3662;81.15889;6.98171;3.8991444;18.063671;3214.5642;103.01698;26.021769;8.753523;70.71677;554.0624;10.247114;1.8578327;1.049184;3.8103306;21.400032;0.49566945;0.25210926;0.23636554;0.09379994;83.99043;2.4576347;0.44835833;0.4017296;4.675234;1924.7318;22.715004;4.2157717;0.7736098;0.30833372;78574.29;1405.9529;259.1112;60.757042;320.98923;34241.387;616.1067;122.80751;33.394955;342.4112;1
2461.791;33.241737;7.350592;1.2343868;3.5271804;59.475727;3.211132;1.1138234;1.0775781;2.4079456;7048.4624;116.9455;19.034956;4.627757;25.909489;1935874.9;121125.32;20422.527;4541.544;91091.766;1423.5554;37.144997;4.578111;1.4728884;5.1963267;1746.0997;27.2382;8.743667;9.98764;108.51656;4051.1523;243.96817;39.63339;9.141117;66.48644;2008.5297;45.62793;13.605047;8.946843;93.33612;4254.49;87.53944;6.9617834;4.2109604;20.390976;3582.901;109.69486;26.725546;9.545503;80.35292;623.04333;11.054265;1.9125676;1.1183032;4.2841864;24.116608;0.49078694;0.25344995;0.2373496;0.09757825;95.68625;2.6321855;0.4571399;0.41606653;5.300328;2151.3755;24.343477;4.3085003;0.81070256;0.31935537;87502.93;1508.543;265.19806;66.419334;363.37344;38379.05;666.88116;124.91334;36.51588;389.61038;1
2752.5747;35.610516;7.3981915;1.2986304;3.9127614;65.56857;3.4392993;1.1788981;1.1359444;2.6732545;7858.9614;125.21689;19.310902;5.011313;29.014605;2033887.5;118865.61;20668.8;4850.1973;95638.18;1588.6821;39.144787;4.4826126;1.580722;5.77532;1938.2343;29.037992;9.133903;10.85794;122.60686;4513.3403;260.07587;39.60934;9.996475;74.81214;2241.4172;48.67765;13.966468;9.729152;105.44545;4744.972;94.04412;6.974481;4.5220857;22.779009;3980.8508;116.61131;27.282286;10.344926;90.29628;698.32336;11.879149;1.9615595;1.1847801;4.768559;27.094246;0.49651808;0.25274843;0.23881508;0.10143418;108.728065;2.811286;0.46430582;0.42963794;5.9497333;2397.9192;26.071167;4.3675323;0.8488104;0.3293126;97134.2;1613.0386;269.81625;72.144066;406.8969;42876.746;719.2945;126.270515;39.651352;438.44162;1
3067.0657;38.035442;7.4211273;1.3574402;4.298909;71.80304;3.6558719;1.2374564;1.1893241;2.939195;8727.033;133.50526;19.498714;5.382899;32.153053;2122237.8;115596.26;20746.922;5124.3994;99309.945;1768.4235;41.126076;4.383763;1.6895761;6.3594847;2146.6138;30.859524;9.480231;11.682783;136.9343;5018.4023;276.50055;39.36616;10.8587265;83.28077;2494.0664;51.78514;14.246002;10.474559;117.76462;5272.261;100.507034;6.9922194;4.824361;25.17564;4406.8735;123.52101;27.731903;11.103002;100.33981;779.7317;12.705755;2.0001905;1.2471285;5.252735;30.322878;0.50150067;0.25088757;0.2398879;0.10550262;123.15323;2.9927106;0.46913466;0.44245613;6.611066;2663.6343;27.824614;4.4133162;0.8859571;0.33745646;107427.055;1717.1467;273.55295;77.57387;450.62018;47720.3;772.34595;127.25745;42.64366;487.89435;1
3404.044;40.49884;7.421856;1.4126066;4.6763287;78.096535;3.854399;1.2877706;1.2354672;3.1998014;9647.348;141.8592;19.584091;5.740217;35.25376;2199357.8;111519.29;20630.773;5358.3433;101989.13;1962.2744;43.071026;4.294566;1.7921784;6.935241;2370.475;32.668873;9.782145;12.434744;151.16557;5565.958;292.96924;38.97508;11.699792;91.707985;2765.6926;54.896187;14.474557;11.164434;130.00848;5833.7544;106.91762;6.9818425;5.107464;27.527279;4858.6416;130.4293;27.981516;11.815556;110.24642;866.9382;13.539884;2.0272942;1.3029406;5.725721;33.77856;0.5045681;0.24727266;0.24147765;0.10957108;138.97487;3.1763413;0.47127002;0.45349744;7.270656;2947.323;29.605614;4.433325;0.9215008;0.3448254;118320.76;1821.8062;275.29114;82.785904;493.51382;52885.62;826.7753;127.34431;45.470654;536.8489;1
3761.926;42.983414;7.3720193;1.4636524;5.034203;84.356476;4.031752;1.3277953;1.2725253;3.4485934;10613.35;150.13045;19.556808;6.077024;38.245327;2263937.2;106710.96;20319.354;5542.751;103582.63;2169.23;44.97256;4.1882854;1.8956035;7.490225;2608.6934;34.520878;9.979506;13.090538;164.93666;6153.5776;309.28412;38.547222;12.541943;99.900894;3054.9844;58.070602;14.561845;11.773352;141.86415;6426.3745;113.17087;6.950474;5.374804;29.778877;5333.291;137.23007;28.01731;12.470444;119.77837;959.47235;14.367157;2.0428886;1.3505949;6.1760244;37.430824;0.5068227;0.24211124;0.24270245;0.113666154;156.16663;3.360989;0.47039473;0.46257588;7.9131384;3247.5273;31.40779;4.4160447;0.95639193;0.3503917;129745.67;1925.0176;275.1316;87.58005;534.5726;58345.85;881.39795;126.548065;48.040237;584.1539;1
